t	FBP	Ca_c	NADH_m	Ca_m	deltaPsi	ATP_m	J_o
0.00631667	1	0.1	35.5746	0.0363406	152.227	1652.27	0.156337
0.00633333	1	0.1	35.5746	0.0363413	152.227	1652.28	0.156337
0.00635	1	0.1	35.5745	0.036342	152.227	1652.29	0.156337
0.00636667	1	0.1	35.5745	0.0363427	152.227	1652.29	0.156337
0.00638333	1	0.1	35.5744	0.0363434	152.226	1652.3	0.156336
0.0064	1	0.1	35.5744	0.0363442	152.226	1652.31	0.156336
0.00641667	1	0.1	35.5743	0.0363449	152.226	1652.32	0.156336
0.00643333	1	0.1	35.5743	0.0363456	152.226	1652.33	0.156336
0.00645	1	0.1	35.5742	0.0363463	152.226	1652.33	0.156336
0.00646667	1	0.1	35.5742	0.036347	152.226	1652.34	0.156336
0.00648333	1	0.1	35.5741	0.0363477	152.226	1652.35	0.156336
0.0065	1	0.1	35.5741	0.0363484	152.226	1652.36	0.156335
0.00651667	1	0.1	35.5741	0.0363491	152.226	1652.37	0.156335
0.00653333	1	0.1	35.574	0.0363498	152.226	1652.37	0.156335
0.00655	1	0.1	35.574	0.0363505	152.226	1652.38	0.156335
0.00656667	1	0.1	35.5739	0.0363512	152.226	1652.39	0.156335
0.00658333	1	0.1	35.5739	0.0363519	152.226	1652.4	0.156335
0.0066	1	0.1	35.5738	0.0363526	152.226	1652.4	0.156335
0.00661667	1	0.1	35.5738	0.0363533	152.226	1652.41	0.156335
0.00663333	1	0.1	35.5738	0.036354	152.226	1652.42	0.156334
0.00665	1	0.1	35.5737	0.0363547	152.226	1652.43	0.156334
0.00666667	1	0.1	35.5737	0.0363554	152.226	1652.44	0.156334
0.00668333	1	0.1	35.5737	0.0363561	152.226	1652.44	0.156334
0.0067	1	0.1	35.5736	0.0363568	152.226	1652.45	0.156334
0.00671667	1	0.1	35.5736	0.0363575	152.226	1652.46	0.156334
0.00673333	1	0.1	35.5735	0.0363582	152.226	1652.47	0.156334
0.00675	1	0.1	35.5735	0.0363589	152.226	1652.47	0.156334
0.00676667	1	0.1	35.5735	0.0363596	152.226	1652.48	0.156333
0.00678333	1	0.1	35.5735	0.0363603	152.226	1652.49	0.156333
0.0068	1	0.1	35.5734	0.036361	152.226	1652.5	0.156333
0.00681667	1	0.1	35.5734	0.0363617	152.226	1652.51	0.156333
0.00683333	1	0.1	35.5734	0.0363624	152.226	1652.51	0.156333
0.00685	1	0.1	35.5733	0.0363631	152.226	1652.52	0.156333
0.00686667	1	0.1	35.5733	0.0363637	152.226	1652.53	0.156333
0.00688333	1	0.1	35.5733	0.0363644	152.226	1652.54	0.156333
0.0069	1	0.1	35.5732	0.0363651	152.226	1652.54	0.156333
0.00691667	1	0.1	35.5732	0.0363658	152.226	1652.55	0.156333
0.00693333	1	0.1	35.5732	0.0363665	152.226	1652.56	0.156333
0.00695	1	0.1	35.5732	0.0363672	152.226	1652.57	0.156333
0.00696667	1	0.1	35.5731	0.0363679	152.226	1652.58	0.156332
0.00698333	1	0.1	35.5731	0.0363685	152.226	1652.58	0.156332
0.007	1	0.1	35.5731	0.0363692	152.226	1652.59	0.156332
0.00701667	1	0.1	35.5731	0.0363699	152.226	1652.6	0.156332
0.00703333	1	0.1	35.5731	0.0363706	152.226	1652.61	0.156332
0.00705	1	0.1	35.573	0.0363713	152.226	1652.61	0.156332
0.00706667	1	0.1	35.573	0.0363719	152.226	1652.62	0.156332
0.00708333	1	0.1	35.573	0.0363726	152.226	1652.63	0.156332
0.0071	1	0.1	35.573	0.0363733	152.226	1652.64	0.156332
0.00711667	1	0.1	35.573	0.036374	152.226	1652.65	0.156332
0.00713333	1	0.1	35.5729	0.0363747	152.226	1652.65	0.156332
0.00715	1	0.1	35.5729	0.0363753	152.226	1652.66	0.156332
0.00716667	1	0.1	35.5729	0.036376	152.226	1652.67	0.156332
0.00718333	1	0.1	35.5729	0.0363767	152.226	1652.68	0.156332
0.0072	1	0.1	35.5729	0.0363773	152.226	1652.68	0.156332
0.00721667	1	0.1	35.5729	0.036378	152.226	1652.69	0.156332
0.00723333	1	0.1	35.5729	0.0363787	152.226	1652.7	0.156332
0.00725	1	0.1	35.5728	0.0363794	152.226	1652.71	0.156332
0.00726667	1	0.1	35.5728	0.03638	152.226	1652.72	0.156331
0.00728333	1	0.1	35.5728	0.0363807	152.226	1652.72	0.156331
0.0073	1	0.1	35.5728	0.0363814	152.226	1652.73	0.156331
0.00731667	1	0.1	35.5728	0.036382	152.226	1652.74	0.156331
0.00733333	1	0.1	35.5728	0.0363827	152.226	1652.75	0.156331
0.00735	1	0.1	35.5728	0.0363834	152.226	1652.75	0.156331
0.00736667	1	0.1	35.5728	0.036384	152.226	1652.76	0.156331
0.00738333	1	0.1	35.5728	0.0363847	152.226	1652.77	0.156331
0.0074	1	0.1	35.5728	0.0363854	152.226	1652.78	0.156331
0.00741667	1	0.1	35.5728	0.036386	152.226	1652.79	0.156331
0.00743333	1	0.1	35.5727	0.0363867	152.226	1652.79	0.156331
0.00745	1	0.1	35.5727	0.0363873	152.226	1652.8	0.156331
0.00746667	1	0.1	35.5727	0.036388	152.225	1652.81	0.156331
0.00748333	1	0.1	35.5727	0.0363887	152.225	1652.82	0.156331
0.0075	1	0.1	35.5727	0.0363893	152.225	1652.82	0.156331
0.00751667	1	0.1	35.5727	0.03639	152.225	1652.83	0.156331
0.00753333	1	0.1	35.5727	0.0363906	152.225	1652.84	0.156331
0.00755	1	0.1	35.5727	0.0363913	152.225	1652.85	0.156331
0.00756667	1	0.1	35.5727	0.036392	152.225	1652.85	0.156331
0.00758333	1	0.1	35.5727	0.0363926	152.225	1652.86	0.156331
0.0076	1	0.1	35.5727	0.0363933	152.225	1652.87	0.156331
0.00761667	1	0.1	35.5727	0.0363939	152.225	1652.88	0.156331
0.00763333	1	0.1	35.5727	0.0363946	152.225	1652.89	0.156331
0.00765	1	0.1	35.5727	0.0363952	152.225	1652.89	0.156331
0.00766667	1	0.1	35.5727	0.0363959	152.225	1652.9	0.156331
0.00768333	1	0.1	35.5727	0.0363965	152.225	1652.91	0.156331
0.0077	1	0.1	35.5727	0.0363972	152.225	1652.92	0.156331
0.00771667	1	0.1	35.5727	0.0363978	152.225	1652.92	0.156331
0.00773333	1	0.1	35.5728	0.0363985	152.225	1652.93	0.156331
0.00775	1	0.1	35.5728	0.0363991	152.225	1652.94	0.156331
0.00776667	1	0.1	35.5728	0.0363998	152.225	1652.95	0.156331
0.00778333	1	0.1	35.5728	0.0364004	152.225	1652.95	0.156331
0.0078	1	0.1	35.5728	0.0364011	152.225	1652.96	0.156331
0.00781667	1	0.1	35.5728	0.0364017	152.225	1652.97	0.156331
0.00783333	1	0.1	35.5728	0.0364024	152.225	1652.98	0.156331
0.00785	1	0.1	35.5728	0.036403	152.225	1652.99	0.156331
0.00786667	1	0.1	35.5728	0.0364036	152.225	1652.99	0.156331
0.00788333	1	0.1	35.5728	0.0364043	152.225	1653	0.156332
0.0079	1	0.1	35.5728	0.0364049	152.225	1653.01	0.156332
0.00791667	1	0.1	35.5729	0.0364056	152.225	1653.02	0.156332
0.00793333	1	0.1	35.5729	0.0364062	152.225	1653.02	0.156332
0.00795	1	0.1	35.5729	0.0364068	152.225	1653.03	0.156332
0.00796667	1	0.1	35.5729	0.0364075	152.225	1653.04	0.156332
0.00798333	1	0.1	35.5729	0.0364081	152.225	1653.05	0.156332
0.008	1	0.1	35.5729	0.0364088	152.225	1653.05	0.156332
0.00801667	1	0.1	35.5729	0.0364094	152.225	1653.06	0.156332
0.00803333	1	0.1	35.5729	0.03641	152.225	1653.07	0.156332
0.00805	1	0.1	35.573	0.0364107	152.225	1653.08	0.156332
0.00806667	1	0.1	35.573	0.0364113	152.225	1653.08	0.156332
0.00808333	1	0.1	35.573	0.0364119	152.225	1653.09	0.156332
0.0081	1	0.1	35.573	0.0364126	152.225	1653.1	0.156332
0.00811667	1	0.1	35.573	0.0364132	152.225	1653.11	0.156332
0.00813333	1	0.1	35.5731	0.0364138	152.225	1653.12	0.156332
0.00815	1	0.1	35.5731	0.0364145	152.225	1653.12	0.156332
0.00816667	1	0.1	35.5731	0.0364151	152.225	1653.13	0.156332
0.00818333	1	0.1	35.5731	0.0364157	152.225	1653.14	0.156332
0.0082	1	0.1	35.5731	0.0364163	152.225	1653.15	0.156333
0.00821667	1	0.1	35.5732	0.036417	152.225	1653.15	0.156333
0.00823333	1	0.1	35.5732	0.0364176	152.225	1653.16	0.156333
0.00825	1	0.1	35.5732	0.0364182	152.225	1653.17	0.156333
0.00826667	1	0.1	35.5732	0.0364189	152.225	1653.18	0.156333
0.00828333	1	0.1	35.5732	0.0364195	152.225	1653.18	0.156333
0.0083	1	0.1	35.5733	0.0364201	152.225	1653.19	0.156333
0.00831667	1	0.1	35.5733	0.0364207	152.225	1653.2	0.156333
0.00833333	1	0.1	35.5733	0.0364213	152.225	1653.21	0.156333
0.00835	1	0.1	35.5733	0.036422	152.225	1653.21	0.156333
0.00836667	1	0.1	35.5734	0.0364226	152.225	1653.22	0.156333
0.00838333	1	0.1	35.5734	0.0364232	152.225	1653.23	0.156333
0.0084	1	0.1	35.5734	0.0364238	152.225	1653.24	0.156333
0.00841667	1	0.1	35.5734	0.0364244	152.225	1653.24	0.156334
0.00843333	1	0.1	35.5735	0.0364251	152.225	1653.25	0.156334
0.00845	1	0.1	35.5735	0.0364257	152.225	1653.26	0.156334
0.00846667	1	0.1	35.5735	0.0364263	152.225	1653.27	0.156334
0.00848333	1	0.1	35.5736	0.0364269	152.225	1653.27	0.156334
0.0085	1	0.1	35.5736	0.0364275	152.225	1653.28	0.156334
0.00851667	1	0.1	35.5736	0.0364281	152.225	1653.29	0.156334
0.00853333	1	0.1	35.5737	0.0364288	152.225	1653.3	0.156334
0.00855	1	0.1	35.5737	0.0364294	152.225	1653.3	0.156334
0.00856667	1	0.1	35.5737	0.03643	152.225	1653.31	0.156334
0.00858333	1	0.1	35.5737	0.0364306	152.225	1653.32	0.156335
0.0086	1	0.1	35.5738	0.0364312	152.225	1653.33	0.156335
0.00861667	1	0.1	35.5738	0.0364318	152.225	1653.34	0.156335
0.00863333	1	0.1	35.5738	0.0364324	152.225	1653.34	0.156335
0.00865	1	0.1	35.5739	0.036433	152.225	1653.35	0.156335
0.00866667	1	0.1	35.5739	0.0364336	152.225	1653.36	0.156335
0.00868333	1	0.1	35.5739	0.0364343	152.225	1653.37	0.156335
0.0087	1	0.1	35.574	0.0364349	152.225	1653.37	0.156335
0.00871667	1	0.1	35.574	0.0364355	152.225	1653.38	0.156335
0.00873333	1	0.1	35.5741	0.0364361	152.225	1653.39	0.156336
0.00875	1	0.1	35.5741	0.0364367	152.225	1653.4	0.156336
0.00876667	1	0.1	35.5741	0.0364373	152.225	1653.4	0.156336
0.00878333	1	0.1	35.5742	0.0364379	152.225	1653.41	0.156336
0.0088	1	0.1	35.5742	0.0364385	152.225	1653.42	0.156336
0.00881667	1	0.1	35.5742	0.0364391	152.225	1653.43	0.156336
0.00883333	1	0.1	35.5743	0.0364397	152.225	1653.43	0.156336
0.00885	1	0.1	35.5743	0.0364403	152.225	1653.44	0.156336
0.00886667	1	0.1	35.5744	0.0364409	152.225	1653.45	0.156337
0.00888333	1	0.1	35.5744	0.0364415	152.225	1653.46	0.156337
0.0089	1	0.1	35.5744	0.0364421	152.225	1653.46	0.156337
0.00891667	1	0.1	35.5745	0.0364427	152.225	1653.47	0.156337
0.00893333	1	0.1	35.5745	0.0364433	152.225	1653.48	0.156337
0.00895	1	0.1	35.5746	0.0364439	152.225	1653.49	0.156337
0.00896667	1	0.1	35.5746	0.0364445	152.225	1653.49	0.156337
0.00898333	1	0.1	35.5746	0.0364451	152.225	1653.5	0.156337
0.009	1	0.1	35.5747	0.0364457	152.225	1653.51	0.156338
0.00901667	1	0.1	35.5747	0.0364463	152.225	1653.52	0.156338
0.00903333	1	0.1	35.5748	0.0364469	152.225	1653.52	0.156338
0.00905	1	0.1	35.5748	0.0364475	152.225	1653.53	0.156338
0.00906667	1	0.1	35.5749	0.036448	152.225	1653.54	0.156338
0.00908333	1	0.1	35.5749	0.0364486	152.225	1653.55	0.156338
0.0091	1	0.1	35.575	0.0364492	152.225	1653.55	0.156338
0.00911667	1	0.1	35.575	0.0364498	152.225	1653.56	0.156339
0.00913333	1	0.1	35.575	0.0364504	152.225	1653.57	0.156339
0.00915	1	0.1	35.5751	0.036451	152.225	1653.58	0.156339
0.00916667	1	0.1	35.5751	0.0364516	152.225	1653.58	0.156339
0.00918333	1	0.1	35.5752	0.0364522	152.225	1653.59	0.156339
0.0092	1	0.1	35.5752	0.0364528	152.225	1653.6	0.156339
0.00921667	1	0.1	35.5753	0.0364533	152.225	1653.61	0.156339
0.00923333	1	0.1	35.5753	0.0364539	152.225	1653.61	0.15634
0.00925	1	0.1	35.5754	0.0364545	152.225	1653.62	0.15634
0.00926667	1	0.1	35.5754	0.0364551	152.225	1653.63	0.15634
0.00928333	1	0.1	35.5755	0.0364557	152.225	1653.64	0.15634
0.0093	1	0.1	35.5755	0.0364563	152.225	1653.64	0.15634
0.00931667	1	0.1	35.5756	0.0364568	152.225	1653.65	0.15634
0.00933333	1	0.1	35.5756	0.0364574	152.225	1653.66	0.156341
0.00935	1	0.1	35.5757	0.036458	152.225	1653.67	0.156341
0.00936667	1	0.1	35.5757	0.0364586	152.225	1653.67	0.156341
0.00938333	1	0.1	35.5758	0.0364592	152.225	1653.68	0.156341
0.0094	1	0.1	35.5758	0.0364597	152.225	1653.69	0.156341
0.00941667	1	0.1	35.5759	0.0364603	152.225	1653.7	0.156341
0.00943333	1	0.1	35.5759	0.0364609	152.225	1653.7	0.156342
0.00945	1	0.1	35.576	0.0364615	152.225	1653.71	0.156342
0.00946667	1	0.1	35.576	0.0364621	152.225	1653.72	0.156342
0.00948333	1	0.1	35.5761	0.0364626	152.225	1653.73	0.156342
0.0095	1	0.1	35.5762	0.0364632	152.225	1653.73	0.156342
0.00951667	1	0.1	35.5762	0.0364638	152.225	1653.74	0.156342
0.00953333	1	0.1	35.5763	0.0364643	152.225	1653.75	0.156343
0.00955	1	0.1	35.5763	0.0364649	152.225	1653.76	0.156343
0.00956667	1	0.1	35.5764	0.0364655	152.225	1653.76	0.156343
0.00958333	1	0.1	35.5764	0.0364661	152.225	1653.77	0.156343
0.0096	1	0.1	35.5765	0.0364666	152.225	1653.78	0.156343
0.00961667	1	0.1	35.5765	0.0364672	152.225	1653.79	0.156344
0.00963333	1	0.1	35.5766	0.0364678	152.225	1653.79	0.156344
0.00965	1	0.1	35.5767	0.0364683	152.225	1653.8	0.156344
0.00966667	1	0.1	35.5767	0.0364689	152.225	1653.81	0.156344
0.00968333	1	0.1	35.5768	0.0364695	152.225	1653.82	0.156344
0.0097	1	0.1	35.5768	0.03647	152.225	1653.82	0.156344
0.00971667	1	0.1	35.5769	0.0364706	152.225	1653.83	0.156345
0.00973333	1	0.1	35.577	0.0364712	152.225	1653.84	0.156345
0.00975	1	0.1	35.577	0.0364717	152.226	1653.85	0.156345
0.00976667	1	0.1	35.5771	0.0364723	152.226	1653.85	0.156345
0.00978333	1	0.1	35.5771	0.0364729	152.226	1653.86	0.156345
0.0098	1	0.1	35.5772	0.0364734	152.226	1653.87	0.156346
0.00981667	1	0.1	35.5773	0.036474	152.226	1653.88	0.156346
0.00983333	1	0.1	35.5773	0.0364746	152.226	1653.88	0.156346
0.00985	1	0.1	35.5774	0.0364751	152.226	1653.89	0.156346
0.00986667	1	0.1	35.5774	0.0364757	152.226	1653.9	0.156346
0.00988333	1	0.1	35.5775	0.0364762	152.226	1653.91	0.156347
0.0099	1	0.1	35.5776	0.0364768	152.226	1653.91	0.156347
0.00991667	1	0.1	35.5776	0.0364774	152.226	1653.92	0.156347
0.00993333	1	0.1	35.5777	0.0364779	152.226	1653.93	0.156347
0.00995	1	0.1	35.5778	0.0364785	152.226	1653.94	0.156347
0.00996667	1	0.1	35.5778	0.036479	152.226	1653.94	0.156348
0.00998333	1	0.1	35.5779	0.0364796	152.226	1653.95	0.156348
0.01	1	0.1	35.5779	0.0364801	152.226	1653.96	0.156348
0.0100167	1	0.1	35.578	0.0364807	152.226	1653.96	0.156348
0.0100333	1	0.1	35.5781	0.0364813	152.226	1653.97	0.156348
0.01005	1	0.1	35.5781	0.0364818	152.226	1653.98	0.156349
0.0100667	1	0.1	35.5782	0.0364824	152.226	1653.99	0.156349
0.0100833	1	0.1	35.5783	0.0364829	152.226	1653.99	0.156349
0.0101	1	0.1	35.5783	0.0364835	152.226	1654	0.156349
0.0101167	1	0.1	35.5784	0.036484	152.226	1654.01	0.15635
0.0101333	1	0.1	35.5785	0.0364846	152.226	1654.02	0.15635
0.01015	1	0.1	35.5785	0.0364851	152.226	1654.02	0.15635
0.0101667	1	0.1	35.5786	0.0364857	152.226	1654.03	0.15635
0.0101833	1	0.1	35.5787	0.0364862	152.226	1654.04	0.15635
0.0102	1	0.1	35.5787	0.0364868	152.226	1654.05	0.156351
0.0102167	1	0.1	35.5788	0.0364873	152.226	1654.05	0.156351
0.0102333	1	0.1	35.5789	0.0364879	152.226	1654.06	0.156351
0.01025	1	0.1	35.5789	0.0364884	152.226	1654.07	0.156351
0.0102667	1	0.1	35.579	0.0364889	152.226	1654.08	0.156351
0.0102833	1	0.1	35.5791	0.0364895	152.226	1654.08	0.156352
0.0103	1	0.1	35.5791	0.03649	152.226	1654.09	0.156352
0.0103167	1	0.1	35.5792	0.0364906	152.226	1654.1	0.156352
0.0103333	1	0.1	35.5793	0.0364911	152.226	1654.11	0.156352
0.01035	1	0.1	35.5794	0.0364917	152.226	1654.11	0.156353
0.0103667	1	0.1	35.5794	0.0364922	152.226	1654.12	0.156353
0.0103833	1	0.1	35.5795	0.0364927	152.226	1654.13	0.156353
0.0104	1	0.1	35.5796	0.0364933	152.226	1654.14	0.156353
0.0104167	1	0.1	35.5796	0.0364938	152.226	1654.14	0.156353
0.0104333	1	0.1	35.5797	0.0364944	152.226	1654.15	0.156354
0.01045	1	0.1	35.5798	0.0364949	152.226	1654.16	0.156354
0.0104667	1	0.1	35.5799	0.0364954	152.226	1654.16	0.156354
0.0104833	1	0.1	35.5799	0.036496	152.226	1654.17	0.156354
0.0105	1	0.1	35.58	0.0364965	152.226	1654.18	0.156355
0.0105167	1	0.1	35.5801	0.0364971	152.226	1654.19	0.156355
0.0105333	1	0.1	35.5801	0.0364976	152.226	1654.19	0.156355
0.01055	1	0.1	35.5802	0.0364981	152.226	1654.2	0.156355
0.0105667	1	0.1	35.5803	0.0364987	152.226	1654.21	0.156356
0.0105833	1	0.1	35.5804	0.0364992	152.226	1654.22	0.156356
0.0106	1	0.1	35.5804	0.0364997	152.226	1654.22	0.156356
0.0106167	1	0.1	35.5805	0.0365003	152.226	1654.23	0.156356
0.0106333	1	0.1	35.5806	0.0365008	152.226	1654.24	0.156357
0.01065	1	0.1	35.5807	0.0365013	152.226	1654.25	0.156357
0.0106667	1	0.1	35.5807	0.0365019	152.226	1654.25	0.156357
0.0106833	1	0.1	35.5808	0.0365024	152.226	1654.26	0.156357
0.0107	1	0.1	35.5809	0.0365029	152.226	1654.27	0.156358
0.0107167	1	0.1	35.581	0.0365034	152.226	1654.28	0.156358
0.0107333	1	0.1	35.581	0.036504	152.226	1654.28	0.156358
0.01075	1	0.1	35.5811	0.0365045	152.226	1654.29	0.156358
0.0107667	1	0.1	35.5812	0.036505	152.226	1654.3	0.156358
0.0107833	1	0.1	35.5813	0.0365056	152.226	1654.3	0.156359
0.0108	1	0.1	35.5814	0.0365061	152.226	1654.31	0.156359
0.0108167	1	0.1	35.5814	0.0365066	152.226	1654.32	0.156359
0.0108333	1	0.1	35.5815	0.0365071	152.226	1654.33	0.156359
0.01085	1	0.1	35.5816	0.0365077	152.226	1654.33	0.15636
0.0108667	1	0.1	35.5817	0.0365082	152.226	1654.34	0.15636
0.0108833	1	0.1	35.5817	0.0365087	152.226	1654.35	0.15636
0.0109	1	0.1	35.5818	0.0365092	152.226	1654.36	0.15636
0.0109167	1	0.1	35.5819	0.0365097	152.226	1654.36	0.156361
0.0109333	1	0.1	35.582	0.0365103	152.226	1654.37	0.156361
0.01095	1	0.1	35.5821	0.0365108	152.226	1654.38	0.156361
0.0109667	1	0.1	35.5821	0.0365113	152.226	1654.39	0.156362
0.0109833	1	0.1	35.5822	0.0365118	152.226	1654.39	0.156362
0.011	1	0.1	35.5823	0.0365123	152.226	1654.4	0.156362
0.0110167	1	0.1	35.5824	0.0365129	152.226	1654.41	0.156362
0.0110333	1	0.1	35.5825	0.0365134	152.226	1654.42	0.156363
0.01105	1	0.1	35.5825	0.0365139	152.226	1654.42	0.156363
0.0110667	1	0.1	35.5826	0.0365144	152.226	1654.43	0.156363
0.0110833	1	0.1	35.5827	0.0365149	152.226	1654.44	0.156363
0.0111	1	0.1	35.5828	0.0365154	152.226	1654.44	0.156364
0.0111167	1	0.1	35.5829	0.036516	152.226	1654.45	0.156364
0.0111333	1	0.1	35.5829	0.0365165	152.226	1654.46	0.156364
0.01115	1	0.1	35.583	0.036517	152.226	1654.47	0.156364
0.0111667	1	0.1	35.5831	0.0365175	152.226	1654.47	0.156365
0.0111833	1	0.1	35.5832	0.036518	152.226	1654.48	0.156365
0.0112	1	0.1	35.5833	0.0365185	152.226	1654.49	0.156365
0.0112167	1	0.1	35.5834	0.036519	152.226	1654.5	0.156365
0.0112333	1	0.1	35.5834	0.0365195	152.227	1654.5	0.156366
0.01125	1	0.1	35.5835	0.0365201	152.227	1654.51	0.156366
0.0112667	1	0.1	35.5836	0.0365206	152.227	1654.52	0.156366
0.0112833	1	0.1	35.5837	0.0365211	152.227	1654.52	0.156366
0.0113	1	0.1	35.5838	0.0365216	152.227	1654.53	0.156367
0.0113167	1	0.1	35.5839	0.0365221	152.227	1654.54	0.156367
0.0113333	1	0.1	35.5839	0.0365226	152.227	1654.55	0.156367
0.01135	1	0.1	35.584	0.0365231	152.227	1654.55	0.156368
0.0113667	1	0.1	35.5841	0.0365236	152.227	1654.56	0.156368
0.0113833	1	0.1	35.5842	0.0365241	152.227	1654.57	0.156368
0.0114	1	0.1	35.5843	0.0365246	152.227	1654.58	0.156368
0.0114167	1	0.1	35.5844	0.0365251	152.227	1654.58	0.156369
0.0114333	1	0.1	35.5844	0.0365256	152.227	1654.59	0.156369
0.01145	1	0.1	35.5845	0.0365261	152.227	1654.6	0.156369
0.0114667	1	0.1	35.5846	0.0365266	152.227	1654.61	0.156369
0.0114833	1	0.1	35.5847	0.0365271	152.227	1654.61	0.15637
0.0115	1	0.1	35.5848	0.0365276	152.227	1654.62	0.15637
0.0115167	1	0.1	35.5849	0.0365281	152.227	1654.63	0.15637
0.0115333	1	0.1	35.585	0.0365286	152.227	1654.63	0.156371
0.01155	1	0.1	35.5851	0.0365291	152.227	1654.64	0.156371
0.0115667	1	0.1	35.5851	0.0365296	152.227	1654.65	0.156371
0.0115833	1	0.1	35.5852	0.0365301	152.227	1654.66	0.156371
0.0116	1	0.1	35.5853	0.0365306	152.227	1654.66	0.156372
0.0116167	1	0.1	35.5854	0.0365311	152.227	1654.67	0.156372
0.0116333	1	0.1	35.5855	0.0365316	152.227	1654.68	0.156372
0.01165	1	0.1	35.5856	0.0365321	152.227	1654.69	0.156373
0.0116667	1	0.1	35.5857	0.0365326	152.227	1654.69	0.156373
0.0116833	1	0.1	35.5857	0.0365331	152.227	1654.7	0.156373
0.0117	1	0.1	35.5858	0.0365336	152.227	1654.71	0.156373
0.0117167	1	0.1	35.5859	0.0365341	152.227	1654.71	0.156374
0.0117333	1	0.1	35.586	0.0365346	152.227	1654.72	0.156374
0.01175	1	0.1	35.5861	0.0365351	152.227	1654.73	0.156374
0.0117667	1	0.1	35.5862	0.0365356	152.227	1654.74	0.156374
0.0117833	1	0.1	35.5863	0.0365361	152.227	1654.74	0.156375
0.0118	1	0.1	35.5864	0.0365366	152.227	1654.75	0.156375
0.0118167	1	0.1	35.5865	0.0365371	152.227	1654.76	0.156375
0.0118333	1	0.1	35.5865	0.0365376	152.227	1654.77	0.156376
0.01185	1	0.1	35.5866	0.036538	152.227	1654.77	0.156376
0.0118667	1	0.1	35.5867	0.0365385	152.227	1654.78	0.156376
0.0118833	1	0.1	35.5868	0.036539	152.227	1654.79	0.156376
0.0119	1	0.1	35.5869	0.0365395	152.227	1654.79	0.156377
0.0119167	1	0.1	35.587	0.03654	152.227	1654.8	0.156377
0.0119333	1	0.1	35.5871	0.0365405	152.227	1654.81	0.156377
0.01195	1	0.1	35.5872	0.036541	152.227	1654.82	0.156378
0.0119667	1	0.1	35.5873	0.0365415	152.227	1654.82	0.156378
0.0119833	1	0.1	35.5874	0.0365419	152.227	1654.83	0.156378
0.012	1	0.1	35.5875	0.0365424	152.227	1654.84	0.156379
0.0120167	1	0.1	35.5875	0.0365429	152.227	1654.85	0.156379
0.0120333	1	0.1	35.5876	0.0365434	152.227	1654.85	0.156379
0.01205	1	0.1	35.5877	0.0365439	152.227	1654.86	0.156379
0.0120667	1	0.1	35.5878	0.0365444	152.227	1654.87	0.15638
0.0120833	1	0.1	35.5879	0.0365448	152.227	1654.87	0.15638
0.0121	1	0.1	35.588	0.0365453	152.227	1654.88	0.15638
0.0121167	1	0.1	35.5881	0.0365458	152.227	1654.89	0.156381
0.0121333	1	0.1	35.5882	0.0365463	152.227	1654.9	0.156381
0.01215	1	0.1	35.5883	0.0365468	152.227	1654.9	0.156381
0.0121667	1	0.1	35.5884	0.0365472	152.227	1654.91	0.156381
0.0121833	1	0.1	35.5885	0.0365477	152.227	1654.92	0.156382
0.0122	1	0.1	35.5886	0.0365482	152.227	1654.93	0.156382
0.0122167	1	0.1	35.5886	0.0365487	152.227	1654.93	0.156382
0.0122333	1	0.1	35.5887	0.0365492	152.227	1654.94	0.156383
0.01225	1	0.1	35.5888	0.0365496	152.227	1654.95	0.156383
0.0122667	1	0.1	35.5889	0.0365501	152.227	1654.95	0.156383
0.0122833	1	0.1	35.589	0.0365506	152.227	1654.96	0.156384
0.0123	1	0.1	35.5891	0.0365511	152.228	1654.97	0.156384
0.0123167	1	0.1	35.5892	0.0365515	152.228	1654.98	0.156384
0.0123333	1	0.1	35.5893	0.036552	152.228	1654.98	0.156384
0.01235	1	0.1	35.5894	0.0365525	152.228	1654.99	0.156385
0.0123667	1	0.1	35.5895	0.036553	152.228	1655	0.156385
0.0123833	1	0.1	35.5896	0.0365534	152.228	1655.01	0.156385
0.0124	1	0.1	35.5897	0.0365539	152.228	1655.01	0.156386
0.0124167	1	0.1	35.5898	0.0365544	152.228	1655.02	0.156386
0.0124333	1	0.1	35.5899	0.0365548	152.228	1655.03	0.156386
0.01245	1	0.1	35.59	0.0365553	152.228	1655.03	0.156387
0.0124667	1	0.1	35.5901	0.0365558	152.228	1655.04	0.156387
0.0124833	1	0.1	35.5902	0.0365562	152.228	1655.05	0.156387
0.0125	1	0.1	35.5902	0.0365567	152.228	1655.06	0.156387
0.0125167	1	0.1	35.5903	0.0365572	152.228	1655.06	0.156388
0.0125333	1	0.1	35.5904	0.0365577	152.228	1655.07	0.156388
0.01255	1	0.1	35.5905	0.0365581	152.228	1655.08	0.156388
0.0125667	1	0.1	35.5906	0.0365586	152.228	1655.08	0.156389
0.0125833	1	0.1	35.5907	0.0365591	152.228	1655.09	0.156389
0.0126	1	0.1	35.5908	0.0365595	152.228	1655.1	0.156389
0.0126167	1	0.1	35.5909	0.03656	152.228	1655.11	0.15639
0.0126333	1	0.1	35.591	0.0365604	152.228	1655.11	0.15639
0.01265	1	0.1	35.5911	0.0365609	152.228	1655.12	0.15639
0.0126667	1	0.1	35.5912	0.0365614	152.228	1655.13	0.156391
0.0126833	1	0.1	35.5913	0.0365618	152.228	1655.14	0.156391
