t_min	O2_sim_norm
10.4635	0.9691
10.4635	0.9691
10.4635	0.9691
10.4635	0.9691
10.4636	0.969093
10.4636	0.969093
10.4636	0.969093
10.4636	0.969093
10.4636	0.969093
10.4636	0.969093
10.4637	0.969087
10.4637	0.969087
10.4637	0.969087
10.4637	0.969087
10.4637	0.969087
10.4637	0.969087
10.4638	0.96908
10.4638	0.96908
10.4638	0.96908
10.4638	0.96908
10.4638	0.96908
10.4639	0.969073
10.4639	0.969073
10.4639	0.969073
10.4639	0.969073
10.4639	0.969073
10.4639	0.969073
10.464	0.969067
10.464	0.969067
10.464	0.969067
10.464	0.969067
10.464	0.969067
10.464	0.969067
10.4641	0.96906
10.4641	0.96906
10.4641	0.96906
10.4641	0.96906
10.4641	0.96906
10.4641	0.96906
10.4642	0.969053
10.4642	0.969053
10.4642	0.969053
10.4642	0.969053
10.4642	0.969053
10.4642	0.969053
10.4642	0.969053
10.4643	0.969047
10.4643	0.969047
10.4643	0.969047
10.4643	0.969047
10.4643	0.969047
10.4643	0.969047
10.4644	0.96904
10.4644	0.96904
10.4644	0.96904
10.4644	0.96904
10.4644	0.96904
10.4644	0.96904
10.4645	0.969033
10.4645	0.969033
10.4645	0.969033
10.4645	0.969033
10.4645	0.969033
10.4645	0.969033
10.4646	0.969027
10.4646	0.969027
10.4646	0.969027
10.4646	0.969027
10.4646	0.969027
10.4647	0.96902
10.4647	0.96902
10.4647	0.96902
10.4647	0.96902
10.4647	0.96902
10.4647	0.96902
10.4648	0.969013
10.4648	0.969013
10.4648	0.969013
10.4648	0.969013
10.4648	0.969013
10.4648	0.969013
10.4649	0.969007
10.4649	0.969007
10.4649	0.969007
10.4649	0.969007
10.4649	0.969007
10.4649	0.969007
10.4649	0.969007
10.465	0.969
10.465	0.969
10.465	0.969
10.465	0.969
10.465	0.969
10.465	0.969
10.4651	0.968993
10.4651	0.968993
10.4651	0.968993
10.4651	0.968993
10.4651	0.968993
10.4651	0.968993
10.4652	0.968987
10.4652	0.968987
10.4652	0.968987
10.4652	0.968987
10.4652	0.968987
10.4652	0.968987
10.4653	0.96898
10.4653	0.96898
10.4653	0.96898
10.4653	0.96898
10.4653	0.96898
10.4654	0.968973
10.4654	0.968973
10.4654	0.968973
10.4654	0.968973
10.4654	0.968973
10.4654	0.968973
10.4655	0.968967
10.4655	0.968967
10.4655	0.968967
10.4655	0.968967
10.4655	0.968967
10.4655	0.968967
10.4656	0.96896
10.4656	0.96896
10.4656	0.96896
10.4656	0.96896
10.4656	0.96896
10.4656	0.96896
10.4657	0.968953
10.4657	0.968953
10.4657	0.968953
10.4657	0.968953
10.4657	0.968953
10.4657	0.968953
10.4657	0.968953
10.4658	0.968947
10.4658	0.968947
10.4658	0.968947
10.4658	0.968947
10.4658	0.968947
10.4658	0.968947
10.4659	0.96894
10.4659	0.96894
10.4659	0.96894
10.4659	0.96894
10.4659	0.96894
10.4659	0.96894
10.466	0.968933
10.466	0.968933
10.466	0.968933
10.466	0.968933
10.466	0.968933
10.466	0.968933
10.4661	0.968927
10.4661	0.968927
10.4661	0.968927
10.4661	0.968927
10.4661	0.968927
10.4662	0.96892
10.4662	0.96892
10.4662	0.96892
10.4662	0.96892
10.4662	0.96892
10.4662	0.96892
10.4663	0.968913
10.4663	0.968913
10.4663	0.968913
10.4663	0.968913
10.4663	0.968913
10.4663	0.968913
10.4664	0.968907
10.4664	0.968907
10.4664	0.968907
10.4664	0.968907
10.4664	0.968907
10.4664	0.968907
10.4665	0.9689
10.4665	0.9689
10.4665	0.9689
10.4665	0.9689
10.4665	0.9689
10.4665	0.9689
10.4665	0.9689
10.4666	0.968893
10.4666	0.968893
10.4666	0.968893
10.4666	0.968893
10.4666	0.968893
10.4666	0.968893
10.4667	0.968887
10.4667	0.968887
10.4667	0.968887
10.4667	0.968887
10.4667	0.968887
10.4667	0.968887
10.4668	0.96888
10.4668	0.96888
10.4668	0.96888
10.4668	0.96888
10.4668	0.96888
10.4669	0.968873
10.4669	0.968873
10.4669	0.968873
10.4669	0.968873
10.4669	0.968873
10.4669	0.968873
10.467	0.968867
10.467	0.968867
10.467	0.968867
10.467	0.968867
10.467	0.968867
10.467	0.968867
10.4671	0.96886
10.4671	0.96886
10.4671	0.96886
10.4671	0.96886
10.4671	0.96886
10.4671	0.96886
10.4672	0.968853
10.4672	0.968853
10.4672	0.968853
10.4672	0.968853
10.4672	0.968853
10.4672	0.968853
10.4672	0.968853
10.4673	0.968847
10.4673	0.968847
10.4673	0.968847
10.4673	0.968847
10.4673	0.968847
10.4673	0.968847
10.4674	0.96884
10.4674	0.96884
10.4674	0.96884
10.4674	0.96884
10.4674	0.96884
10.4674	0.96884
10.4675	0.968833
10.4675	0.968833
10.4675	0.968833
10.4675	0.968833
10.4675	0.968833
10.4675	0.968833
10.4676	0.968827
10.4676	0.968827
10.4676	0.968827
10.4676	0.968827
10.4676	0.968827
10.4677	0.96882
10.4677	0.96882
10.4677	0.96882
10.4677	0.96882
10.4677	0.96882
10.4677	0.96882
10.4678	0.968813
10.4678	0.968813
10.4678	0.968813
10.4678	0.968813
10.4678	0.968813
10.4678	0.968813
10.4679	0.968807
10.4679	0.968807
10.4679	0.968807
10.4679	0.968807
10.4679	0.968807
10.4679	0.968807
10.468	0.9688
10.468	0.9688
10.468	0.9688
10.468	0.9688
10.468	0.9688
10.468	0.9688
10.468	0.9688
10.4681	0.968793
10.4681	0.968793
10.4681	0.968793
10.4681	0.968793
10.4681	0.968793
10.4681	0.968793
10.4682	0.968787
10.4682	0.968787
10.4682	0.968787
10.4682	0.968787
10.4682	0.968787
10.4682	0.968787
10.4683	0.96878
10.4683	0.96878
10.4683	0.96878
10.4683	0.96878
10.4683	0.96878
10.4683	0.96878
10.4684	0.968773
10.4684	0.968773
10.4684	0.968773
10.4684	0.968773
10.4684	0.968773
10.4685	0.968767
10.4685	0.968767
10.4685	0.968767
10.4685	0.968767
10.4685	0.968767
10.4685	0.968767
10.4686	0.96876
10.4686	0.96876
10.4686	0.96876
10.4686	0.96876
10.4686	0.96876
10.4686	0.96876
10.4687	0.968753
10.4687	0.968753
10.4687	0.968753
10.4687	0.968753
10.4687	0.968753
10.4687	0.968753
10.4688	0.968747
10.4688	0.968747
10.4688	0.968747
10.4688	0.968747
10.4688	0.968747
10.4688	0.968747
10.4688	0.968747
10.4689	0.96874
10.4689	0.96874
10.4689	0.96874
10.4689	0.96874
10.4689	0.96874
10.4689	0.96874
10.469	0.968733
10.469	0.968733
10.469	0.968733
10.469	0.968733
10.469	0.968733
10.469	0.968733
10.4691	0.968727
10.4691	0.968727
10.4691	0.968727
10.4691	0.968727
10.4691	0.968727
10.4692	0.96872
10.4692	0.96872
10.4692	0.96872
10.4692	0.96872
10.4692	0.96872
10.4692	0.96872
10.4693	0.968713
10.4693	0.968713
10.4693	0.968713
10.4693	0.968713
10.4693	0.968713
10.4693	0.968713
10.4694	0.968707
10.4694	0.968707
10.4694	0.968707
10.4694	0.968707
10.4694	0.968707
10.4694	0.968707
10.4695	0.9687
10.4695	0.9687
10.4695	0.9687
10.4695	0.9687
10.4695	0.9687
10.4695	0.9687
10.4695	0.9687
10.4696	0.968693
10.4696	0.968693
10.4696	0.968693
10.4696	0.968693
10.4696	0.968693
10.4696	0.968693
10.4697	0.968687
10.4697	0.968687
10.4697	0.968687
10.4697	0.968687
10.4697	0.968687
10.4697	0.968687
10.4698	0.96868
10.4698	0.96868
10.4698	0.96868
10.4698	0.96868
10.4698	0.96868
10.4698	0.96868
10.4699	0.968673
10.4699	0.968673
10.4699	0.968673
10.4699	0.968673
10.4699	0.968673
10.47	0.968667
10.47	0.968667
10.47	0.968667
10.47	0.968667
10.47	0.968667
10.47	0.968667
10.4701	0.96866
10.4701	0.96866
10.4701	0.96866
10.4701	0.96866
10.4701	0.96866
10.4701	0.96866
10.4702	0.968653
10.4702	0.968653
10.4702	0.968653
10.4702	0.968653
10.4702	0.968653
10.4702	0.968653
10.4703	0.968647
10.4703	0.968647
10.4703	0.968647
10.4703	0.968647
10.4703	0.968647
10.4703	0.968647
10.4703	0.968647
10.4704	0.96864
10.4704	0.96864
10.4704	0.96864
10.4704	0.96864
10.4704	0.96864
10.4704	0.96864
10.4705	0.968633
10.4705	0.968633
10.4705	0.968633
10.4705	0.968633
10.4705	0.968633
10.4705	0.968633
10.4706	0.968627
10.4706	0.968627
10.4706	0.968627
10.4706	0.968627
10.4706	0.968627
10.4706	0.968627
10.4707	0.96862
10.4707	0.96862
10.4707	0.96862
10.4707	0.96862
10.4707	0.96862
10.4708	0.968613
10.4708	0.968613
10.4708	0.968613
10.4708	0.968613
10.4708	0.968613
10.4708	0.968613
10.4709	0.968607
10.4709	0.968607
10.4709	0.968607
10.4709	0.968607
10.4709	0.968607
10.4709	0.968607
10.471	0.9686
10.471	0.9686
10.471	0.9686
10.471	0.9686
10.471	0.9686
10.471	0.9686
10.471	0.9686
10.4711	0.968593
10.4711	0.968593
10.4711	0.968593
10.4711	0.968593
10.4711	0.968593
10.4711	0.968593
10.4712	0.968587
10.4712	0.968587
10.4712	0.968587
10.4712	0.968587
10.4712	0.968587
10.4712	0.968587
10.4713	0.96858
10.4713	0.96858
10.4713	0.96858
10.4713	0.96858
10.4713	0.96858
10.4713	0.96858
10.4714	0.968573
10.4714	0.968573
10.4714	0.968573
10.4714	0.968573
10.4714	0.968573
10.4715	0.968567
10.4715	0.968567
10.4715	0.968567
10.4715	0.968567
10.4715	0.968567
10.4715	0.968567
10.4716	0.96856
10.4716	0.96856
10.4716	0.96856
10.4716	0.96856
10.4716	0.96856
10.4716	0.96856
10.4717	0.968553
10.4717	0.968553
10.4717	0.968553
10.4717	0.968553
10.4717	0.968553
10.4717	0.968553
10.4718	0.968547
10.4718	0.968547
10.4718	0.968547
10.4718	0.968547
10.4718	0.968547
10.4718	0.968547
10.4718	0.968547
10.4719	0.96854
10.4719	0.96854
10.4719	0.96854
10.4719	0.96854
10.4719	0.96854
10.4719	0.96854
10.472	0.968533
10.472	0.968533
10.472	0.968533
10.472	0.968533
10.472	0.968533
10.472	0.968533
10.4721	0.968527
10.4721	0.968527
10.4721	0.968527
10.4721	0.968527
10.4721	0.968527
10.4721	0.968527
10.4722	0.96852
10.4722	0.96852
10.4722	0.96852
10.4722	0.96852
10.4722	0.96852
10.4723	0.968513
10.4723	0.968513
10.4723	0.968513
10.4723	0.968513
10.4723	0.968513
10.4723	0.968513
10.4724	0.968507
10.4724	0.968507
10.4724	0.968507
10.4724	0.968507
10.4724	0.968507
10.4724	0.968507
10.4725	0.9685
10.4725	0.9685
10.4725	0.9685
10.4725	0.9685
10.4725	0.9685
10.4725	0.9685
10.4726	0.968493
10.4726	0.968493
10.4726	0.968493
10.4726	0.968493
10.4726	0.968493
10.4726	0.968493
10.4726	0.968493
10.4727	0.968487
10.4727	0.968487
10.4727	0.968487
10.4727	0.968487
10.4727	0.968487
10.4727	0.968487
10.4728	0.96848
10.4728	0.96848
10.4728	0.96848
10.4728	0.96848
10.4728	0.96848
10.4728	0.96848
10.4729	0.968473
10.4729	0.968473
10.4729	0.968473
10.4729	0.968473
10.4729	0.968473
10.473	0.968467
10.473	0.968467
10.473	0.968467
10.473	0.968467
10.473	0.968467
10.473	0.968467
10.4731	0.96846
10.4731	0.96846
10.4731	0.96846
10.4731	0.96846
10.4731	0.96846
10.4731	0.96846
10.4732	0.968453
10.4732	0.968453
10.4732	0.968453
10.4732	0.968453
10.4732	0.968453
10.4732	0.968453
10.4733	0.968447
10.4733	0.968447
10.4733	0.968447
10.4733	0.968447
10.4733	0.968447
10.4733	0.968447
10.4733	0.968447
10.4734	0.96844
10.4734	0.96844
10.4734	0.96844
10.4734	0.96844
10.4734	0.96844
10.4734	0.96844
10.4735	0.968433
10.4735	0.968433
10.4735	0.968433
10.4735	0.968433
10.4735	0.968433
10.4735	0.968433
10.4736	0.968427
10.4736	0.968427
10.4736	0.968427
10.4736	0.968427
10.4736	0.968427
10.4736	0.968427
10.4737	0.96842
10.4737	0.96842
10.4737	0.96842
10.4737	0.96842
10.4737	0.96842
10.4738	0.968413
10.4738	0.968413
10.4738	0.968413
10.4738	0.968413
10.4738	0.968413
10.4738	0.968413
10.4739	0.968407
10.4739	0.968407
10.4739	0.968407
10.4739	0.968407
10.4739	0.968407
10.4739	0.968407
10.474	0.9684
10.474	0.9684
10.474	0.9684
10.474	0.9684
10.474	0.9684
10.474	0.9684
10.4741	0.968393
10.4741	0.968393
10.4741	0.968393
10.4741	0.968393
10.4741	0.968393
10.4741	0.968393
10.4741	0.968393
10.4742	0.968387
10.4742	0.968387
10.4742	0.968387
10.4742	0.968387
10.4742	0.968387
10.4742	0.968387
10.4743	0.96838
10.4743	0.96838
10.4743	0.96838
10.4743	0.96838
10.4743	0.96838
10.4743	0.96838
10.4744	0.968373
10.4744	0.968373
10.4744	0.968373
10.4744	0.968373
10.4744	0.968373
10.4744	0.968373
10.4745	0.968367
10.4745	0.968367
10.4745	0.968367
10.4745	0.968367
10.4745	0.968367
10.4746	0.96836
10.4746	0.96836
10.4746	0.96836
10.4746	0.96836
10.4746	0.96836
10.4746	0.96836
10.4747	0.968353
10.4747	0.968353
10.4747	0.968353
10.4747	0.968353
10.4747	0.968353
10.4747	0.968353
10.4748	0.968347
10.4748	0.968347
10.4748	0.968347
10.4748	0.968347
10.4748	0.968347
10.4748	0.968347
10.4748	0.968347
10.4749	0.96834
10.4749	0.96834
10.4749	0.96834
10.4749	0.96834
10.4749	0.96834
10.4749	0.96834
10.475	0.968333
10.475	0.968333
10.475	0.968333
10.475	0.968333
10.475	0.968333
10.475	0.968333
10.4751	0.968327
10.4751	0.968327
10.4751	0.968327
10.4751	0.968327
10.4751	0.968327
10.4751	0.968327
10.4752	0.96832
10.4752	0.96832
10.4752	0.96832
10.4752	0.96832
10.4752	0.96832
10.4753	0.968313
10.4753	0.968313
10.4753	0.968313
10.4753	0.968313
10.4753	0.968313
10.4753	0.968313
10.4754	0.968307
10.4754	0.968307
10.4754	0.968307
10.4754	0.968307
10.4754	0.968307
10.4754	0.968307
10.4755	0.9683
10.4755	0.9683
10.4755	0.9683
10.4755	0.9683
10.4755	0.9683
10.4755	0.9683
10.4756	0.968293
10.4756	0.968293
10.4756	0.968293
10.4756	0.968293
10.4756	0.968293
10.4756	0.968293
10.4756	0.968293
10.4757	0.968287
10.4757	0.968287
10.4757	0.968287
10.4757	0.968287
10.4757	0.968287
10.4757	0.968287
10.4758	0.96828
10.4758	0.96828
10.4758	0.96828
10.4758	0.96828
10.4758	0.96828
10.4758	0.96828
10.4759	0.968273
10.4759	0.968273
10.4759	0.968273
10.4759	0.968273
10.4759	0.968273
10.4759	0.968273
10.476	0.968267
10.476	0.968267
10.476	0.968267
10.476	0.968267
10.476	0.968267
10.4761	0.96826
10.4761	0.96826
10.4761	0.96826
10.4761	0.96826
10.4761	0.96826
10.4761	0.96826
10.4762	0.968253
10.4762	0.968253
10.4762	0.968253
10.4762	0.968253
10.4762	0.968253
10.4762	0.968253
10.4763	0.968247
10.4763	0.968247
10.4763	0.968247
10.4763	0.968247
10.4763	0.968247
10.4763	0.968247
10.4764	0.96824
10.4764	0.96824
10.4764	0.96824
10.4764	0.96824
10.4764	0.96824
10.4764	0.96824
10.4764	0.96824
10.4765	0.968233
10.4765	0.968233
10.4765	0.968233
10.4765	0.968233
10.4765	0.968233
10.4765	0.968233
10.4766	0.968227
10.4766	0.968227
10.4766	0.968227
10.4766	0.968227
10.4766	0.968227
10.4766	0.968227
10.4767	0.96822
10.4767	0.96822
10.4767	0.96822
10.4767	0.96822
10.4767	0.96822
10.4767	0.96822
10.4768	0.968213
10.4768	0.968213
10.4768	0.968213
10.4768	0.968213
10.4768	0.968213
10.4769	0.968207
10.4769	0.968207
10.4769	0.968207
10.4769	0.968207
10.4769	0.968207
10.4769	0.968207
10.477	0.9682
10.477	0.9682
10.477	0.9682
10.477	0.9682
10.477	0.9682
10.477	0.9682
10.4771	0.968193
10.4771	0.968193
10.4771	0.968193
10.4771	0.968193
10.4771	0.968193
10.4771	0.968193
10.4771	0.968193
10.4772	0.968187
10.4772	0.968187
10.4772	0.968187
10.4772	0.968187
10.4772	0.968187
10.4772	0.968187
10.4773	0.96818
10.4773	0.96818
10.4773	0.96818
10.4773	0.96818
10.4773	0.96818
10.4773	0.96818
10.4774	0.968173
10.4774	0.968173
10.4774	0.968173
10.4774	0.968173
10.4774	0.968173
10.4774	0.968173
10.4775	0.968167
10.4775	0.968167
10.4775	0.968167
10.4775	0.968167
10.4775	0.968167
10.4776	0.96816
10.4776	0.96816
10.4776	0.96816
10.4776	0.96816
10.4776	0.96816
10.4776	0.96816
10.4777	0.968153
10.4777	0.968153
10.4777	0.968153
10.4777	0.968153
10.4777	0.968153
10.4777	0.968153
10.4778	0.968147
10.4778	0.968147
10.4778	0.968147
10.4778	0.968147
10.4778	0.968147
10.4778	0.968147
10.4779	0.96814
10.4779	0.96814
10.4779	0.96814
10.4779	0.96814
10.4779	0.96814
10.4779	0.96814
10.4779	0.96814
10.478	0.968133
10.478	0.968133
10.478	0.968133
10.478	0.968133
10.478	0.968133
10.478	0.968133
10.4781	0.968127
10.4781	0.968127
10.4781	0.968127
10.4781	0.968127
10.4781	0.968127
10.4781	0.968127
10.4782	0.96812
10.4782	0.96812
10.4782	0.96812
10.4782	0.96812
10.4782	0.96812
10.4782	0.96812
10.4783	0.968113
10.4783	0.968113
10.4783	0.968113
10.4783	0.968113
10.4783	0.968113
10.4784	0.968107
10.4784	0.968107
10.4784	0.968107
10.4784	0.968107
10.4784	0.968107
10.4784	0.968107
10.4785	0.9681
10.4785	0.9681
10.4785	0.9681
10.4785	0.9681
10.4785	0.9681
10.4785	0.9681
10.4786	0.968093
10.4786	0.968093
10.4786	0.968093
10.4786	0.968093
10.4786	0.968093
10.4786	0.968093
10.4787	0.968087
10.4787	0.968087
10.4787	0.968087
10.4787	0.968087
10.4787	0.968087
10.4787	0.968087
10.4787	0.968087
10.4788	0.96808
10.4788	0.96808
10.4788	0.96808
10.4788	0.96808
10.4788	0.96808
10.4788	0.96808
10.4789	0.968073
10.4789	0.968073
10.4789	0.968073
10.4789	0.968073
10.4789	0.968073
10.4789	0.968073
10.479	0.968067
10.479	0.968067
10.479	0.968067
10.479	0.968067
10.479	0.968067
10.4791	0.96806
10.4791	0.96806
10.4791	0.96806
10.4791	0.96806
10.4791	0.96806
10.4791	0.96806
10.4792	0.968053
10.4792	0.968053
10.4792	0.968053
10.4792	0.968053
10.4792	0.968053
10.4792	0.968053
10.4793	0.968047
10.4793	0.968047
10.4793	0.968047
10.4793	0.968047
10.4793	0.968047
10.4793	0.968047
10.4794	0.96804
10.4794	0.96804
10.4794	0.96804
10.4794	0.96804
10.4794	0.96804
10.4794	0.96804
10.4794	0.96804
10.4795	0.968033
10.4795	0.968033
10.4795	0.968033
10.4795	0.968033
10.4795	0.968033
10.4795	0.968033
10.4796	0.968027
10.4796	0.968027
10.4796	0.968027
10.4796	0.968027
10.4796	0.968027
10.4796	0.968027
10.4797	0.96802
10.4797	0.96802
10.4797	0.96802
10.4797	0.96802
10.4797	0.96802
10.4797	0.96802
10.4798	0.968013
10.4798	0.968013
10.4798	0.968013
10.4798	0.968013
10.4798	0.968013
10.4799	0.968007
10.4799	0.968007
10.4799	0.968007
10.4799	0.968007
10.4799	0.968007
10.4799	0.968007
10.48	0.968
10.48	0.968
10.48	0.968
10.48	0.968
10.48	0.968
10.48	0.968
10.4801	0.967993
10.4801	0.967993
10.4801	0.967993
10.4801	0.967993
10.4801	0.967993
10.4801	0.967993
10.4802	0.967987
10.4802	0.967987
10.4802	0.967987
10.4802	0.967987
10.4802	0.967987
10.4802	0.967987
10.4802	0.967987
10.4803	0.96798
10.4803	0.96798
10.4803	0.96798
10.4803	0.96798
10.4803	0.96798
10.4803	0.96798
10.4804	0.967973
10.4804	0.967973
10.4804	0.967973
10.4804	0.967973
10.4804	0.967973
10.4804	0.967973
10.4805	0.967967
10.4805	0.967967
10.4805	0.967967
10.4805	0.967967
10.4805	0.967967
10.4805	0.967967
10.4806	0.96796
10.4806	0.96796
10.4806	0.96796
10.4806	0.96796
10.4806	0.96796
10.4807	0.967953
10.4807	0.967953
10.4807	0.967953
10.4807	0.967953
10.4807	0.967953
10.4807	0.967953
10.4808	0.967947
10.4808	0.967947
10.4808	0.967947
10.4808	0.967947
10.4808	0.967947
10.4808	0.967947
10.4809	0.96794
10.4809	0.96794
10.4809	0.96794
10.4809	0.96794
10.4809	0.96794
10.4809	0.96794
10.4809	0.96794
10.481	0.967933
10.481	0.967933
10.481	0.967933
10.481	0.967933
10.481	0.967933
10.481	0.967933
10.4811	0.967927
10.4811	0.967927
10.4811	0.967927
10.4811	0.967927
10.4811	0.967927
10.4811	0.967927
10.4812	0.96792
10.4812	0.96792
10.4812	0.96792
10.4812	0.96792
10.4812	0.96792
10.4812	0.96792
10.4813	0.967913
10.4813	0.967913
10.4813	0.967913
10.4813	0.967913
10.4813	0.967913
10.4814	0.967907
10.4814	0.967907
10.4814	0.967907
10.4814	0.967907
10.4814	0.967907
10.4814	0.967907
10.4815	0.9679
10.4815	0.9679
10.4815	0.9679
10.4815	0.9679
10.4815	0.9679
10.4815	0.9679
10.4816	0.967893
10.4816	0.967893
10.4816	0.967893
10.4816	0.967893
10.4816	0.967893
10.4816	0.967893
10.4817	0.967887
10.4817	0.967887
10.4817	0.967887
10.4817	0.967887
10.4817	0.967887
10.4817	0.967887
10.4817	0.967887
10.4818	0.96788
10.4818	0.96788
10.4818	0.96788
10.4818	0.96788
10.4818	0.96788
10.4818	0.96788
10.4819	0.967873
10.4819	0.967873
10.4819	0.967873
10.4819	0.967873
10.4819	0.967873
10.4819	0.967873
10.482	0.967867
10.482	0.967867
10.482	0.967867
10.482	0.967867
10.482	0.967867
10.482	0.967867
10.4821	0.96786
10.4821	0.96786
10.4821	0.96786
10.4821	0.96786
10.4821	0.96786
10.4822	0.967853
10.4822	0.967853
10.4822	0.967853
10.4822	0.967853
10.4822	0.967853
10.4822	0.967853
10.4823	0.967847
10.4823	0.967847
10.4823	0.967847
10.4823	0.967847
10.4823	0.967847
10.4823	0.967847
10.4824	0.96784
10.4824	0.96784
10.4824	0.96784
10.4824	0.96784
10.4824	0.96784
10.4824	0.96784
10.4825	0.967833
10.4825	0.967833
10.4825	0.967833
10.4825	0.967833
10.4825	0.967833
10.4825	0.967833
10.4825	0.967833
10.4826	0.967827
10.4826	0.967827
10.4826	0.967827
10.4826	0.967827
10.4826	0.967827
10.4826	0.967827
10.4827	0.96782
10.4827	0.96782
10.4827	0.96782
10.4827	0.96782
10.4827	0.96782
10.4827	0.96782
10.4828	0.967813
10.4828	0.967813
10.4828	0.967813
10.4828	0.967813
10.4828	0.967813
10.4828	0.967813
10.4829	0.967807
10.4829	0.967807
10.4829	0.967807
10.4829	0.967807
10.4829	0.967807
10.483	0.9678
10.483	0.9678
10.483	0.9678
10.483	0.9678
10.483	0.9678
10.483	0.9678
10.4831	0.967793
10.4831	0.967793
10.4831	0.967793
10.4831	0.967793
10.4831	0.967793
10.4831	0.967793
10.4832	0.967787
10.4832	0.967787
10.4832	0.967787
10.4832	0.967787
10.4832	0.967787
10.4832	0.967787
10.4832	0.967787
10.4833	0.96778
10.4833	0.96778
10.4833	0.96778
10.4833	0.96778
10.4833	0.96778
10.4833	0.96778
10.4834	0.967773
10.4834	0.967773
10.4834	0.967773
10.4834	0.967773
10.4834	0.967773
10.4834	0.967773
10.4835	0.967767
10.4835	0.967767
10.4835	0.967767
10.4835	0.967767
10.4835	0.967767
10.4835	0.967767
10.4836	0.96776
10.4836	0.96776
10.4836	0.96776
10.4836	0.96776
10.4836	0.96776
10.4837	0.967753
10.4837	0.967753
10.4837	0.967753
10.4837	0.967753
10.4837	0.967753
10.4837	0.967753
10.4838	0.967747
10.4838	0.967747
10.4838	0.967747
10.4838	0.967747
10.4838	0.967747
10.4838	0.967747
10.4839	0.96774
10.4839	0.96774
10.4839	0.96774
10.4839	0.96774
10.4839	0.96774
10.4839	0.96774
10.484	0.967733
10.484	0.967733
10.484	0.967733
10.484	0.967733
10.484	0.967733
10.484	0.967733
10.484	0.967733
10.4841	0.967727
10.4841	0.967727
10.4841	0.967727
10.4841	0.967727
10.4841	0.967727
10.4841	0.967727
10.4842	0.96772
10.4842	0.96772
10.4842	0.96772
10.4842	0.96772
10.4842	0.96772
10.4842	0.96772
10.4843	0.967713
10.4843	0.967713
10.4843	0.967713
10.4843	0.967713
10.4843	0.967713
10.4843	0.967713
10.4844	0.967707
10.4844	0.967707
10.4844	0.967707
10.4844	0.967707
10.4844	0.967707
10.4845	0.9677
10.4845	0.9677
10.4845	0.9677
10.4845	0.9677
10.4845	0.9677
10.4845	0.9677
10.4846	0.967693
10.4846	0.967693
10.4846	0.967693
10.4846	0.967693
10.4846	0.967693
10.4846	0.967693
10.4847	0.967687
10.4847	0.967687
10.4847	0.967687
10.4847	0.967687
10.4847	0.967687
10.4847	0.967687
10.4848	0.96768
10.4848	0.96768
10.4848	0.96768
10.4848	0.96768
10.4848	0.96768
10.4848	0.96768
10.4848	0.96768
10.4849	0.967673
10.4849	0.967673
10.4849	0.967673
10.4849	0.967673
10.4849	0.967673
10.4849	0.967673
10.485	0.967667
10.485	0.967667
10.485	0.967667
10.485	0.967667
10.485	0.967667
10.485	0.967667
10.4851	0.96766
10.4851	0.96766
10.4851	0.96766
10.4851	0.96766
10.4851	0.96766
10.4852	0.967653
10.4852	0.967653
10.4852	0.967653
10.4852	0.967653
10.4852	0.967653
10.4852	0.967653
10.4853	0.967647
10.4853	0.967647
10.4853	0.967647
10.4853	0.967647
10.4853	0.967647
10.4853	0.967647
10.4854	0.96764
10.4854	0.96764
10.4854	0.96764
10.4854	0.96764
10.4854	0.96764
10.4854	0.96764
10.4855	0.967633
10.4855	0.967633
10.4855	0.967633
10.4855	0.967633
10.4855	0.967633
10.4855	0.967633
10.4855	0.967633
10.4856	0.967627
10.4856	0.967627
10.4856	0.967627
10.4856	0.967627
10.4856	0.967627
10.4856	0.967627
10.4857	0.96762
10.4857	0.96762
10.4857	0.96762
10.4857	0.96762
10.4857	0.96762
10.4857	0.96762
10.4858	0.967613
10.4858	0.967613
10.4858	0.967613
10.4858	0.967613
10.4858	0.967613
10.4858	0.967613
10.4859	0.967607
10.4859	0.967607
10.4859	0.967607
10.4859	0.967607
10.4859	0.967607
10.486	0.9676
10.486	0.9676
10.486	0.9676
10.486	0.9676
10.486	0.9676
10.486	0.9676
10.4861	0.967593
10.4861	0.967593
10.4861	0.967593
10.4861	0.967593
10.4861	0.967593
10.4861	0.967593
10.4862	0.967587
10.4862	0.967587
10.4862	0.967587
10.4862	0.967587
10.4862	0.967587
10.4862	0.967587
10.4863	0.96758
10.4863	0.96758
10.4863	0.96758
10.4863	0.96758
10.4863	0.96758
10.4863	0.96758
10.4863	0.96758
10.4864	0.967573
10.4864	0.967573
10.4864	0.967573
10.4864	0.967573
10.4864	0.967573
10.4864	0.967573
10.4865	0.967567
10.4865	0.967567
10.4865	0.967567
10.4865	0.967567
10.4865	0.967567
10.4865	0.967567
10.4866	0.96756
10.4866	0.96756
10.4866	0.96756
10.4866	0.96756
10.4866	0.96756
10.4866	0.96756
10.4867	0.967553
10.4867	0.967553
10.4867	0.967553
10.4867	0.967553
10.4867	0.967553
10.4868	0.967547
10.4868	0.967547
10.4868	0.967547
10.4868	0.967547
10.4868	0.967547
10.4868	0.967547
10.4869	0.96754
10.4869	0.96754
10.4869	0.96754
10.4869	0.96754
10.4869	0.96754
10.4869	0.96754
10.487	0.967533
10.487	0.967533
10.487	0.967533
10.487	0.967533
10.487	0.967533
10.487	0.967533
10.487	0.967533
